"replic","classifier","AUC","MCC","Sens","Spec"
468,"PASTA2",0.851094890510949,0.487180928180133,0.420689655172414,0.963503649635037
468,"FoldAmyloid",0.755021394412283,0.489821820719769,0.76551724137931,0.744525547445255
468,"appnn",0.804920714825069,0.517895342451205,0.868965517241379,0.675182481751825
468,"class14592_6",0.869292725899824,0.597458162676795,0.696551724137931,0.886861313868613
468,"class14592_10",0.895494588472187,0.619935486211538,0.862068965517241,0.784671532846715
468,"class14592_15",0.869959728165115,0.528530181254938,0.944827586206897,0.602189781021898
468,"raw_aa_6",0.833740246664989,0.587444287053644,0.579310344827586,0.945255474452555
468,"raw_aa_10",0.86352881953184,0.61146206405002,0.793103448275862,0.832116788321168
468,"raw_aa_15",0.868499874150516,0.562075102807337,0.848275862068966,0.740875912408759
469,"PASTA2",0.821935625030389,0.347578850408876,0.331210191082803,0.935114503816794
469,"FoldAmyloid",0.758131958963388,0.501348096915348,0.78343949044586,0.732824427480916
469,"appnn",0.831234501871931,0.615744818238218,0.89171974522293,0.744274809160305
469,"class14592_6",0.854828122720864,0.563576610929337,0.662420382165605,0.881679389312977
469,"class14592_10",0.890881022998007,0.602241001696293,0.840764331210191,0.778625954198473
469,"class14592_15",0.877583021344873,0.566551313381687,0.961783439490446,0.610687022900763
469,"raw_aa_6",0.807239753002382,0.478951598996817,0.45859872611465,0.942748091603053
469,"raw_aa_10",0.826785627461467,0.522515060875759,0.745222929936306,0.786259541984733
469,"raw_aa_15",0.830687509116546,0.485876364753851,0.78343949044586,0.717557251908397
470,"PASTA2",0.84202430972389,0.449528572886307,0.387755102040816,0.959558823529412
470,"FoldAmyloid",0.742259403761505,0.463418419676448,0.782312925170068,0.702205882352941
470,"appnn",0.869460284113645,0.616396288932287,0.925170068027211,0.720588235294118
470,"class14592_6",0.904136654661865,0.629642878363422,0.680272108843537,0.919117647058823
470,"class14592_10",0.892206882753101,0.643957760662115,0.884353741496599,0.786764705882353
470,"class14592_15",0.871035914365746,0.5540073707964,0.945578231292517,0.628676470588235
470,"raw_aa_6",0.828343837535014,0.505544504318507,0.482993197278912,0.944852941176471
470,"raw_aa_10",0.822529011604642,0.504815608721871,0.748299319727891,0.772058823529412
470,"raw_aa_15",0.835646758703481,0.486176185479342,0.802721088435374,0.705882352941177
471,"PASTA2",0.843800020008003,0.328020703931888,0.292517006802721,0.944852941176471
471,"FoldAmyloid",0.70061774709884,0.384157742004171,0.72108843537415,0.680147058823529
471,"appnn",0.803984093637455,0.561029218903445,0.870748299319728,0.716911764705882
471,"class14592_6",0.874962484993998,0.578880110489466,0.625850340136054,0.915441176470588
471,"class14592_10",0.882390456182473,0.58839004155921,0.82312925170068,0.786764705882353
471,"class14592_15",0.865871348539416,0.56484991014423,0.959183673469388,0.625
471,"raw_aa_6",0.831132452981193,0.456704598251484,0.442176870748299,0.9375
471,"raw_aa_10",0.836572128851541,0.57204462188012,0.782312925170068,0.805147058823529
471,"raw_aa_15",0.834421268507403,0.507188592046423,0.80952380952381,0.720588235294118
472,"PASTA2",0.862706335870317,0.413657962131864,0.350993377483444,0.958955223880597
472,"FoldAmyloid",0.704210734407433,0.393397467155411,0.721854304635762,0.686567164179104
472,"appnn",0.836722842739943,0.579817682001285,0.887417218543046,0.716417910447761
472,"class14592_6",0.877223979440546,0.603378851858739,0.682119205298013,0.899253731343284
472,"class14592_10",0.890518434318474,0.630208443831901,0.834437086092715,0.813432835820896
472,"class14592_15",0.861693189680735,0.540588666206137,0.913907284768212,0.645522388059702
472,"raw_aa_6",0.826999110408224,0.538521590059428,0.516556291390728,0.947761194029851
472,"raw_aa_10",0.861322526440644,0.576443383638611,0.754966887417219,0.828358208955224
472,"raw_aa_15",0.859617475536226,0.569712877248252,0.80794701986755,0.779850746268657
473,"PASTA2",0.8500049142464,0.396548392690554,0.372549019607843,0.93984962406015
473,"FoldAmyloid",0.709506609661408,0.404096907037473,0.738562091503268,0.680451127819549
473,"appnn",0.801341589267286,0.549072270742115,0.888888888888889,0.680451127819549
473,"class14592_6",0.876234704408079,0.597733830922439,0.705882352941177,0.879699248120301
473,"class14592_10",0.90031451176962,0.661576222375393,0.895424836601307,0.789473684210526
473,"class14592_15",0.897415106393435,0.592031322022418,0.967320261437909,0.639097744360902
473,"raw_aa_6",0.833001621701312,0.535068460924848,0.490196078431373,0.958646616541353
473,"raw_aa_10",0.864391370583321,0.613583253042802,0.777777777777778,0.842105263157895
473,"raw_aa_15",0.885559486952676,0.584284974394786,0.849673202614379,0.755639097744361
474,"PASTA2",0.859489409799007,0.489187597059929,0.444444444444444,0.954887218045113
474,"FoldAmyloid",0.737702098383213,0.461496061096551,0.738562091503268,0.736842105263158
474,"appnn",0.851196618998477,0.621157936006382,0.888888888888889,0.755639097744361
474,"class14592_6",0.875853850312055,0.602029031070363,0.699346405228758,0.887218045112782
474,"class14592_10",0.899466804265566,0.657328355375369,0.882352941176471,0.796992481203007
474,"class14592_15",0.883618359624552,0.568327389320705,0.947712418300654,0.635338345864662
474,"raw_aa_6",0.80906924173178,0.554228195585721,0.496732026143791,0.966165413533835
474,"raw_aa_10",0.851122905302472,0.518899730021884,0.705882352941177,0.815789473684211
474,"raw_aa_15",0.871259029927761,0.558292413145785,0.830065359477124,0.74812030075188
475,"PASTA2",0.836458595519758,0.294585074268764,0.331034482758621,0.905109489051095
475,"FoldAmyloid",0.706342813994463,0.398738363403854,0.682758620689655,0.72992700729927
475,"appnn",0.828668512459099,0.535080161826571,0.868965517241379,0.693430656934307
475,"class14592_6",0.862975081802165,0.602437307043592,0.696551724137931,0.89051094890511
475,"class14592_10",0.8897055122074,0.639501245135761,0.862068965517241,0.802919708029197
475,"class14592_15",0.887465391391895,0.562278135829182,0.937931034482759,0.64963503649635
475,"raw_aa_6",0.834885476969544,0.551629538795761,0.496551724137931,0.963503649635037
475,"raw_aa_10",0.850251698968034,0.588634389734298,0.703448275862069,0.875912408759124
475,"raw_aa_15",0.881613390385099,0.563675643145325,0.786206896551724,0.795620437956204
476,"PASTA2",0.853881278538813,0.423142127200328,0.397260273972603,0.941391941391941
476,"FoldAmyloid",0.725412715138743,0.432835939928733,0.732876712328767,0.717948717948718
476,"appnn",0.848637663706157,0.579288554824568,0.897260273972603,0.710622710622711
476,"class14592_6",0.899907170455116,0.648402820075825,0.73972602739726,0.897435897435897
476,"class14592_10",0.912489337146871,0.664971281522211,0.89041095890411,0.802197802197802
476,"class14592_15",0.891351798886045,0.556848906188952,0.945205479452055,0.633699633699634
476,"raw_aa_6",0.844673591248934,0.608018058635435,0.582191780821918,0.956043956043956
476,"raw_aa_10",0.850556977269306,0.539401393892674,0.726027397260274,0.82051282051282
476,"raw_aa_15",0.855022831050228,0.520030414251951,0.815068493150685,0.728937728937729
477,"PASTA2",0.846093372036768,0.419909210922546,0.345911949685535,0.965384615384615
477,"FoldAmyloid",0.745549104983067,0.48209770588714,0.729559748427673,0.761538461538461
477,"appnn",0.829414610546686,0.568290626742226,0.842767295597484,0.742307692307692
477,"class14592_6",0.893263183357523,0.619114926547717,0.654088050314465,0.926923076923077
477,"class14592_10",0.910631349782293,0.674087206906046,0.861635220125786,0.826923076923077
477,"class14592_15",0.881434446057088,0.576473501701074,0.924528301886792,0.665384615384615
477,"raw_aa_6",0.847496371552975,0.573015822030555,0.515723270440252,0.969230769230769
477,"raw_aa_10",0.862711659409773,0.588072400672278,0.735849056603774,0.85
477,"raw_aa_15",0.859603289791969,0.577401999702781,0.792452830188679,0.796153846153846
478,"PASTA2",0.850877630397926,0.371633145730837,0.358108108108108,0.933579335793358
478,"FoldAmyloid",0.748603769821482,0.477824368173583,0.77027027027027,0.726937269372694
478,"appnn",0.83775057345168,0.583928885754265,0.898648648648649,0.712177121771218
478,"class14592_6",0.875847711179815,0.597681483796914,0.709459459459459,0.878228782287823
478,"class14592_10",0.88529719756657,0.594465216363332,0.851351351351351,0.767527675276753
478,"class14592_15",0.872631395232871,0.52845414235237,0.939189189189189,0.605166051660517
478,"raw_aa_6",0.850790366011768,0.598319134242783,0.547297297297297,0.966789667896679
478,"raw_aa_10",0.876869951131944,0.624554373683874,0.783783783783784,0.848708487084871
478,"raw_aa_15",0.88199361723347,0.606019440392732,0.851351351351351,0.77859778597786
479,"PASTA2",0.875038540596095,0.395876820319264,0.309352517985612,0.967857142857143
479,"FoldAmyloid",0.747340698869476,0.471187187460592,0.755395683453237,0.739285714285714
479,"appnn",0.857553956834532,0.628825504731208,0.928057553956835,0.739285714285714
479,"class14592_6",0.894450154162384,0.618251366907613,0.719424460431655,0.889285714285714
479,"class14592_10",0.891020041109969,0.597559005015908,0.870503597122302,0.760714285714286
479,"class14592_15",0.862692702980473,0.533884246558341,0.97841726618705,0.575
479,"raw_aa_6",0.849897225077081,0.511105641262195,0.453237410071942,0.960714285714286
479,"raw_aa_10",0.820387975334019,0.490142474086548,0.755395683453237,0.757142857142857
479,"raw_aa_15",0.826130524152107,0.486805314119678,0.827338129496403,0.689285714285714
480,"PASTA2",0.852677066782224,0.42469375883497,0.385093167701863,0.949612403100775
480,"FoldAmyloid",0.723421926910299,0.437961300894841,0.714285714285714,0.732558139534884
480,"appnn",0.858587317636863,0.614644449152028,0.875776397515528,0.755813953488372
480,"class14592_6",0.895023833598151,0.599739451242491,0.664596273291925,0.906976744186046
480,"class14592_10",0.887103375222688,0.638884159464664,0.850931677018634,0.802325581395349
480,"class14592_15",0.861957725456209,0.552996964912277,0.925465838509317,0.635658914728682
480,"raw_aa_6",0.84650199817035,0.505514912343022,0.484472049689441,0.945736434108527
480,"raw_aa_10",0.843408445279022,0.547769985094372,0.701863354037267,0.84108527131783
480,"raw_aa_15",0.850149260917714,0.537982443301602,0.795031055900621,0.755813953488372
481,"PASTA2",0.853604275416356,0.445206523260453,0.375838926174497,0.962962962962963
481,"FoldAmyloid",0.747825006214268,0.47524921229819,0.791946308724832,0.703703703703704
481,"appnn",0.84001988565747,0.587992929517889,0.899328859060403,0.714814814814815
481,"class14592_6",0.891797166293811,0.601674488792223,0.691275167785235,0.892592592592593
481,"class14592_10",0.904275416355953,0.638758551667263,0.899328859060403,0.766666666666667
481,"class14592_15",0.87540392741735,0.530379945096588,0.953020134228188,0.588888888888889
481,"raw_aa_6",0.85057171265225,0.563020863629641,0.536912751677852,0.951851851851852
481,"raw_aa_10",0.868133233905046,0.565894317793434,0.785234899328859,0.796296296296296
481,"raw_aa_15",0.855878697489436,0.505328748570105,0.838926174496644,0.688888888888889
482,"PASTA2",0.852211552451622,0.372636996682617,0.335443037974684,0.946360153256705
482,"FoldAmyloid",0.731073281924439,0.45057151237201,0.734177215189873,0.727969348659004
482,"appnn",0.850332217857316,0.61248128849851,0.892405063291139,0.739463601532567
482,"class14592_6",0.875539550899656,0.590613960612463,0.639240506329114,0.915708812260536
482,"class14592_10",0.882474901789612,0.605026095642085,0.835443037974684,0.78544061302682
482,"class14592_15",0.866264125321306,0.502630263224077,0.917721518987342,0.590038314176245
482,"raw_aa_6",0.835346040060139,0.553649952488614,0.531645569620253,0.950191570881226
482,"raw_aa_10",0.861729472816334,0.566274943019417,0.765822784810127,0.808429118773946
482,"raw_aa_15",0.860880741064067,0.539822456170261,0.816455696202532,0.739463601532567
483,"PASTA2",0.86756977396806,0.490070470896313,0.404255319148936,0.971223021582734
483,"FoldAmyloid",0.753329251492423,0.481118957565767,0.787234042553192,0.719424460431655
483,"appnn",0.839405071687331,0.555581598875803,0.900709219858156,0.68705035971223
483,"class14592_6",0.890606663605286,0.612393144940761,0.695035460992908,0.899280575539568
483,"class14592_10",0.882519516301852,0.649652094341138,0.886524822695035,0.794964028776978
483,"class14592_15",0.86714883412419,0.557940580508997,0.964539007092199,0.618705035971223
483,"raw_aa_6",0.866804428797388,0.566456525811777,0.50354609929078,0.967625899280576
483,"raw_aa_10",0.860005612531252,0.586088666069412,0.773049645390071,0.827338129496403
483,"raw_aa_15",0.861931731210776,0.568132466435942,0.829787234042553,0.766187050359712
484,"PASTA2",0.840179634518818,0.389930468505526,0.357664233576642,0.943262411347518
484,"FoldAmyloid",0.736889786198685,0.457458072776611,0.700729927007299,0.773049645390071
484,"appnn",0.831832065020448,0.581249894772517,0.868613138686131,0.74822695035461
484,"class14592_6",0.896075995237356,0.592901531814374,0.664233576642336,0.904255319148936
484,"class14592_10",0.913793549723042,0.643763312018537,0.875912408759124,0.801418439716312
484,"class14592_15",0.914815965211989,0.56675323795902,0.970802919708029,0.627659574468085
484,"raw_aa_6",0.828842470362893,0.528684368638187,0.489051094890511,0.953900709219858
484,"raw_aa_10",0.867849562561474,0.549850816670956,0.715328467153285,0.840425531914894
484,"raw_aa_15",0.867746026815758,0.534171726105799,0.795620437956204,0.765957446808511
485,"PASTA2",0.871994107024047,0.495366233238883,0.437125748502994,0.964285714285714
485,"FoldAmyloid",0.778181731774546,0.545929598367432,0.802395209580838,0.753968253968254
485,"appnn",0.852402338180781,0.601927267705483,0.910179640718563,0.702380952380952
485,"class14592_6",0.89863130881095,0.648092224974614,0.706586826347305,0.916666666666667
485,"class14592_10",0.898144187814847,0.650270269677878,0.898203592814371,0.765873015873016
485,"class14592_15",0.862786332097709,0.529828242994331,0.952095808383233,0.567460317460317
485,"raw_aa_6",0.865839749073282,0.52707490885647,0.491017964071856,0.956349206349206
485,"raw_aa_10",0.87257627601939,0.62409393827667,0.81437125748503,0.817460317460317
485,"raw_aa_15",0.876746506986028,0.597912279745239,0.880239520958084,0.73015873015873
486,"PASTA2",0.838549283416204,0.430086458517684,0.371794871794872,0.958174904942966
486,"FoldAmyloid",0.731817295505508,0.449339594521201,0.756410256410256,0.707224334600761
486,"appnn",0.830810665886711,0.582290961065671,0.891025641025641,0.711026615969582
486,"class14592_6",0.891537486594521,0.653072437920738,0.673076923076923,0.939163498098859
486,"class14592_10",0.913071560885249,0.689009361665631,0.891025641025641,0.817490494296578
486,"class14592_15",0.886102174124988,0.558877491936229,0.942307692307692,0.627376425855513
486,"raw_aa_6",0.824278541483865,0.539196363770098,0.480769230769231,0.965779467680608
486,"raw_aa_10",0.849334600760456,0.534172163864817,0.743589743589744,0.798479087452472
486,"raw_aa_15",0.858657502193624,0.512586658562005,0.794871794871795,0.733840304182509
487,"PASTA2",0.841502525252525,0.369827308557596,0.347222222222222,0.938181818181818
487,"FoldAmyloid",0.719457070707071,0.421400484173231,0.715277777777778,0.723636363636364
487,"appnn",0.831590909090909,0.570912373053522,0.902777777777778,0.698181818181818
487,"class14592_6",0.877777777777778,0.558332366686227,0.631944444444444,0.898181818181818
487,"class14592_10",0.89885101010101,0.640389785858912,0.840277777777778,0.821818181818182
487,"class14592_15",0.869659090909091,0.554018542659339,0.902777777777778,0.68
487,"raw_aa_6",0.83290404040404,0.525968266724856,0.465277777777778,0.963636363636364
487,"raw_aa_10",0.83969696969697,0.532929268225339,0.6875,0.843636363636364
487,"raw_aa_15",0.852487373737374,0.532332814254316,0.777777777777778,0.774545454545455
488,"PASTA2",0.856801093643199,0.401784604492406,0.353383458646617,0.951048951048951
488,"FoldAmyloid",0.747002997002997,0.474451974501745,0.714285714285714,0.77972027972028
488,"appnn",0.838635049161365,0.560436000672373,0.849624060150376,0.748251748251748
488,"class14592_6",0.884957148115043,0.571091802439391,0.62406015037594,0.912587412587413
488,"class14592_10",0.888926862611073,0.599730872345896,0.81203007518797,0.814685314685315
488,"class14592_15",0.871878121878122,0.500102584189333,0.924812030075188,0.608391608391608
488,"raw_aa_6",0.825385141174615,0.530090474855973,0.488721804511278,0.954545454545455
488,"raw_aa_10",0.86733003838267,0.568904414608617,0.736842105263158,0.842657342657343
488,"raw_aa_15",0.844655344655345,0.512053630472162,0.774436090225564,0.765734265734266
489,"PASTA2",0.864446231841669,0.466569481428203,0.378205128205128,0.973384030418251
489,"FoldAmyloid",0.771850931071463,0.530262758633699,0.775641025641026,0.768060836501901
489,"appnn",0.81402944330701,0.53148243796378,0.826923076923077,0.722433460076046
489,"class14592_6",0.865079945403139,0.556111582319423,0.576923076923077,0.927756653992395
489,"class14592_10",0.89269523252413,0.641921498058927,0.82051282051282,0.832699619771863
489,"class14592_15",0.846763186116798,0.538839869968893,0.92948717948718,0.619771863117871
489,"raw_aa_6",0.830591303500049,0.498103250871317,0.448717948717949,0.958174904942966
489,"raw_aa_10",0.856500438724773,0.615220616663181,0.775641025641026,0.844106463878327
489,"raw_aa_15",0.852040070195964,0.540169938039856,0.807692307692308,0.749049429657795
490,"PASTA2",0.843634006203285,0.443403168417356,0.394366197183099,0.953068592057762
490,"FoldAmyloid",0.741203538923069,0.459105835850298,0.767605633802817,0.714801444043321
490,"appnn",0.829142726394468,0.574074664603105,0.880281690140845,0.725631768953069
490,"class14592_6",0.861786240911171,0.508756605986677,0.591549295774648,0.888086642599278
490,"class14592_10",0.88462907408349,0.594634682669431,0.859154929577465,0.765342960288809
490,"class14592_15",0.861557431229979,0.521066674567832,0.957746478873239,0.581227436823105
490,"raw_aa_6",0.822723343672141,0.511376945516315,0.429577464788732,0.971119133574007
490,"raw_aa_10",0.861392179793563,0.587315873286478,0.774647887323944,0.826714801444043
490,"raw_aa_15",0.859701530482534,0.50810392783246,0.788732394366197,0.743682310469314
491,"PASTA2",0.843665493137405,0.378716174618901,0.340425531914894,0.946043165467626
491,"FoldAmyloid",0.714016021225573,0.405347751762837,0.75177304964539,0.676258992805755
491,"appnn",0.82510587274861,0.53249255067561,0.858156028368794,0.705035971223022
491,"class14592_6",0.889535180366345,0.622663141578017,0.695035460992908,0.906474820143885
491,"class14592_10",0.907724883922649,0.632154432351833,0.858156028368794,0.802158273381295
491,"class14592_15",0.889088729016787,0.572205806690826,0.957446808510638,0.643884892086331
491,"raw_aa_6",0.818906576866167,0.567745111469016,0.49645390070922,0.971223021582734
491,"raw_aa_10",0.869074952803714,0.569412724915551,0.723404255319149,0.848920863309353
491,"raw_aa_15",0.87587376906985,0.550286733196273,0.801418439716312,0.773381294964029
492,"PASTA2",0.854090909090909,0.467921603675653,0.430555555555556,0.949090909090909
492,"FoldAmyloid",0.750542929292929,0.477832441835858,0.784722222222222,0.716363636363636
492,"appnn",0.854772727272727,0.594701038676223,0.909722222222222,0.716363636363636
492,"class14592_6",0.886035353535354,0.605223870812606,0.6875,0.898181818181818
492,"class14592_10",0.894633838383838,0.650568963365286,0.895833333333333,0.785454545454545
492,"class14592_15",0.86780303030303,0.510933668527707,0.930555555555556,0.6
492,"raw_aa_6",0.830517676767677,0.553924735618478,0.506944444444444,0.96
492,"raw_aa_10",0.859027777777778,0.578399739535614,0.75,0.836363636363636
492,"raw_aa_15",0.864987373737374,0.511478024119549,0.784722222222222,0.749090909090909
493,"PASTA2",0.865088242605021,0.43526650748425,0.389261744966443,0.951851851851852
493,"FoldAmyloid",0.718083519761372,0.418013978117902,0.758389261744966,0.677777777777778
493,"appnn",0.825702212279394,0.585099962905934,0.89261744966443,0.718518518518519
493,"class14592_6",0.916853094705444,0.699363759880577,0.771812080536913,0.914814814814815
493,"class14592_10",0.90462341536167,0.657573365132983,0.919463087248322,0.766666666666667
493,"class14592_15",0.888366890380313,0.588685140047031,0.973154362416107,0.633333333333333
493,"raw_aa_6",0.857394978871489,0.571689843098106,0.523489932885906,0.962962962962963
493,"raw_aa_10",0.874794929157345,0.538674210600736,0.711409395973154,0.82962962962963
493,"raw_aa_15",0.87053194133731,0.566672100678922,0.825503355704698,0.762962962962963
494,"PASTA2",0.821337773936035,0.347961444735241,0.338028169014085,0.931407942238267
494,"FoldAmyloid",0.716555651599125,0.413862244484171,0.71830985915493,0.714801444043321
494,"appnn",0.83256215996339,0.558719172183458,0.852112676056338,0.736462093862816
494,"class14592_6",0.886739207810037,0.581964140369168,0.633802816901408,0.913357400722022
494,"class14592_10",0.885417196318706,0.570379989490715,0.823943661971831,0.772563176895307
494,"class14592_15",0.864493822138608,0.520455817836697,0.936619718309859,0.606498194945848
494,"raw_aa_6",0.837189200183048,0.521780083920445,0.514084507042254,0.938628158844765
494,"raw_aa_10",0.875019067473433,0.570754734818194,0.76056338028169,0.823104693140794
494,"raw_aa_15",0.864938729852036,0.533776858527152,0.816901408450704,0.743682310469314
495,"PASTA2",0.8728199522042,0.481162288747758,0.436619718309859,0.953068592057762
495,"FoldAmyloid",0.773338587481568,0.522041622997703,0.795774647887324,0.750902527075812
495,"appnn",0.845032287588346,0.586848815930067,0.901408450704225,0.71841155234657
495,"class14592_6",0.892815376010576,0.629362831057068,0.697183098591549,0.909747292418773
495,"class14592_10",0.910166776834291,0.653450636428212,0.873239436619718,0.808664259927798
495,"class14592_15",0.892128946967001,0.540871582258696,0.950704225352113,0.613718411552347
495,"raw_aa_6",0.870252199115269,0.586032482141323,0.528169014084507,0.967509025270758
495,"raw_aa_10",0.888188335790919,0.653810489226773,0.795774647887324,0.866425992779783
495,"raw_aa_15",0.890476432602837,0.566546219982118,0.823943661971831,0.768953068592058
496,"PASTA2",0.84141829393628,0.405359735417544,0.359712230215827,0.95
496,"FoldAmyloid",0.731294964028777,0.437510063311342,0.762589928057554,0.7
496,"appnn",0.815172147995889,0.557634890627473,0.884892086330935,0.707142857142857
496,"class14592_6",0.877684994861254,0.568847975402759,0.654676258992806,0.892857142857143
496,"class14592_10",0.883196300102775,0.600422053115788,0.877697841726619,0.757142857142857
496,"class14592_15",0.843062692702981,0.48653388359025,0.949640287769784,0.553571428571429
496,"raw_aa_6",0.814208633093525,0.512138605648243,0.446043165467626,0.964285714285714
496,"raw_aa_10",0.85606372045221,0.561029128057456,0.733812949640288,0.835714285714286
496,"raw_aa_15",0.846184480986639,0.503750143531195,0.79136690647482,0.739285714285714
497,"PASTA2",0.860436329877766,0.454334066343532,0.36231884057971,0.97153024911032
497,"FoldAmyloid",0.741773686110681,0.456706203336122,0.77536231884058,0.708185053380783
497,"appnn",0.834609830316159,0.581134542691704,0.884057971014493,0.733096085409253
497,"class14592_6",0.879441951622054,0.603968019606769,0.652173913043478,0.918149466192171
497,"class14592_10",0.908092217236577,0.604844144614338,0.840579710144927,0.793594306049822
497,"class14592_15",0.882433338490897,0.524424001654962,0.963768115942029,0.583629893238434
497,"raw_aa_6",0.829516736293775,0.573564953061777,0.492753623188406,0.97508896797153
497,"raw_aa_10",0.822347722935685,0.481040287254373,0.695652173913043,0.797153024911032
497,"raw_aa_15",0.826228789519831,0.485790952673926,0.77536231884058,0.736654804270463
498,"PASTA2",0.848778422835027,0.430302587042632,0.389937106918239,0.95
498,"FoldAmyloid",0.72751572327044,0.442068522470121,0.805031446540881,0.65
498,"appnn",0.823294629898403,0.566468685425149,0.886792452830189,0.696153846153846
498,"class14592_6",0.850036284470247,0.540889173829564,0.660377358490566,0.865384615384615
498,"class14592_10",0.882377842283503,0.603823379840047,0.867924528301887,0.753846153846154
498,"class14592_15",0.85511611030479,0.523532636167423,0.943396226415094,0.580769230769231
498,"raw_aa_6",0.830503144654088,0.562752194573159,0.50314465408805,0.969230769230769
498,"raw_aa_10",0.889767779390421,0.60149418235254,0.805031446540881,0.807692307692308
498,"raw_aa_15",0.872738268021287,0.566149225118257,0.867924528301887,0.715384615384615
499,"PASTA2",0.854993804213135,0.391538861465933,0.38,0.933085501858736
499,"FoldAmyloid",0.724956629491946,0.431594266867698,0.773333333333333,0.676579925650558
499,"appnn",0.848376703841388,0.622667720490194,0.913333333333333,0.736059479553903
499,"class14592_6",0.876778190830235,0.571745833968379,0.68,0.877323420074349
499,"class14592_10",0.886765799256506,0.608311499519302,0.866666666666667,0.765799256505576
499,"class14592_15",0.863729863692689,0.525105438617033,0.933333333333333,0.605947955390335
499,"raw_aa_6",0.853048327137546,0.585911679701453,0.533333333333333,0.966542750929368
499,"raw_aa_10",0.871090458488228,0.571024906499799,0.733333333333333,0.840148698884758
499,"raw_aa_15",0.874250309789343,0.575264021456196,0.826666666666667,0.769516728624535
500,"PASTA2",0.839599773067203,0.459443670935489,0.376811594202899,0.96797153024911
500,"FoldAmyloid",0.729189231007272,0.432735340623259,0.760869565217391,0.697508896797153
500,"appnn",0.822347722935685,0.551542410832143,0.847826086956522,0.736654804270463
500,"class14592_6",0.854118314508226,0.529125507809873,0.601449275362319,0.896797153024911
500,"class14592_10",0.89429573469493,0.587177869516064,0.811594202898551,0.800711743772242
500,"class14592_15",0.875818763216257,0.535191891687671,0.942028985507246,0.622775800711744
500,"raw_aa_6",0.80513435453092,0.533378714774184,0.434782608695652,0.97864768683274
500,"raw_aa_10",0.847516633142503,0.604894344742639,0.731884057971015,0.871886120996441
500,"raw_aa_15",0.85480169168085,0.55367372589216,0.782608695652174,0.793594306049822
501,"PASTA2",0.867757055948938,0.460177595893278,0.391891891891892,0.96309963099631
501,"FoldAmyloid",0.756918819188192,0.497997862388754,0.75,0.763837638376384
501,"appnn",0.880148598783285,0.636978472675558,0.885135135135135,0.77859778597786
501,"class14592_6",0.90624065024434,0.641911112370739,0.668918918918919,0.933579335793358
501,"class14592_10",0.901216714869851,0.629632900363698,0.851351351351351,0.800738007380074
501,"class14592_15",0.872407001097038,0.516311583087353,0.905405405405405,0.6309963099631
501,"raw_aa_6",0.85239852398524,0.52904907005474,0.47972972972973,0.959409594095941
501,"raw_aa_10",0.854480402912137,0.531713213830441,0.722972972972973,0.81549815498155
501,"raw_aa_15",0.859454472923108,0.534926193945032,0.790540540540541,0.763837638376384
502,"PASTA2",0.839982600049714,0.401723324884606,0.375838926174497,0.940740740740741
502,"FoldAmyloid",0.772247079294059,0.525845757294314,0.785234899328859,0.759259259259259
502,"appnn",0.825801640566741,0.544067636664354,0.879194630872483,0.688888888888889
502,"class14592_6",0.89537658463833,0.621532770554867,0.677852348993289,0.914814814814815
502,"class14592_10",0.906450410141685,0.660610852237513,0.87248322147651,0.811111111111111
502,"class14592_15",0.885582898334576,0.620363826794808,0.973154362416107,0.67037037037037
502,"raw_aa_6",0.822731792194879,0.502912922666912,0.449664429530201,0.959259259259259
502,"raw_aa_10",0.827467064379816,0.531957717846347,0.677852348993289,0.848148148148148
502,"raw_aa_15",0.845053442704449,0.551674890421157,0.778523489932886,0.788888888888889
503,"PASTA2",0.849607939230581,0.440836346544932,0.428571428571429,0.935849056603774
503,"FoldAmyloid",0.736780200931144,0.457017049627626,0.779220779220779,0.694339622641509
503,"appnn",0.823584905660377,0.580543548422408,0.896103896103896,0.705660377358491
503,"class14592_6",0.892134280813526,0.646982843477682,0.746753246753247,0.890566037735849
503,"class14592_10",0.904937515314874,0.63623107893215,0.876623376623377,0.781132075471698
503,"class14592_15",0.857583925508454,0.546048839275503,0.948051948051948,0.607547169811321
503,"raw_aa_6",0.841791227640284,0.570896544935025,0.525974025974026,0.962264150943396
503,"raw_aa_10",0.863771134525852,0.58847687530934,0.75974025974026,0.833962264150943
503,"raw_aa_15",0.850918892428326,0.554321603239117,0.805194805194805,0.766037735849057
504,"PASTA2",0.877072948619632,0.43032797070332,0.392638036809816,0.94921875
504,"FoldAmyloid",0.735836848159509,0.460602945226381,0.760736196319018,0.7109375
504,"appnn",0.859207246932515,0.609421378931674,0.901840490797546,0.72265625
504,"class14592_6",0.892374424846626,0.635265908525446,0.662576687116564,0.93359375
504,"class14592_10",0.909281537576687,0.692014155220009,0.858895705521472,0.84375
504,"class14592_15",0.87609039493865,0.562918965215314,0.94478527607362,0.62109375
504,"raw_aa_6",0.868457630368098,0.58195047066247,0.521472392638037,0.97265625
504,"raw_aa_10",0.869212519171779,0.584743742302907,0.754601226993865,0.83203125
504,"raw_aa_15",0.883459547546012,0.58623357894407,0.834355828220859,0.765625
505,"PASTA2",0.850329818479465,0.406144260186191,0.372670807453416,0.945736434108527
505,"FoldAmyloid",0.735447060522895,0.461811255017764,0.726708074534162,0.744186046511628
505,"appnn",0.837401897058115,0.599365265004998,0.875776397515528,0.74031007751938
