"enc_adj";"AUC_mean";"et";"si";"et2"
13589;0,760535420573719;"Encoding";0,821052631578947;"Encoding"
13590;0,75394002283547;"Encoding";0,773684210526316;"Encoding"
13591;0,757857961169546;"Encoding";0,805263157894737;"Encoding"
13592;0,762896319428338;"Encoding";0,831578947368421;"Encoding"
13593;0,759980794717183;"Encoding";0,836842105263158;"Encoding"
13594;0,757770742000988;"Encoding";0,778947368421053;"Encoding"
13595;0,761634966982259;"Encoding";0,794736842105263;"Encoding"
13596;0,75754653312848;"Encoding";0,805263157894737;"Encoding"
13597;0,788596707384665;"Encoding";0,805263157894737;"Encoding"
13598;0,7338712381892;"Encoding";0,794736842105263;"Encoding"
13599;0,749145857392554;"Encoding";0,815789473684211;"Encoding"
13600;0,758635514453326;"Encoding";0,821052631578947;"Encoding"
13601;0,765948827186438;"Encoding";0,847368421052632;"Encoding"
13602;0,763639408976588;"Encoding";0,826315789473684;"Encoding"
13603;0,77349507679318;"Encoding";0,836842105263158;"Encoding"
13604;0,763787033782592;"Encoding";0,794736842105263;"Encoding"
13605;0,759646264367791;"Encoding";0,805263157894737;"Encoding"
13606;0,763703688814141;"Encoding";0,8;"Encoding"
13607;0,775036867643036;"Encoding";0,794736842105263;"Encoding"
13608;0,766805295995746;"Encoding";0,794736842105263;"Encoding"
13609;0,774344044052397;"Encoding";0,794736842105263;"Encoding"
13610;0,782246026617383;"Encoding";0,831578947368421;"Encoding"
13611;0,73571567351844;"Encoding";0,784210526315789;"Encoding"
13612;0,775689015157566;"Encoding";0,815789473684211;"Encoding"
13613;0,787188877923925;"Encoding";0,836842105263158;"Encoding"
13614;0,775535200975304;"Encoding";0,815789473684211;"Encoding"
13615;0,772772173863696;"Encoding";0,852631578947368;"Encoding"
13616;0,7928818718568;"Encoding";0,842105263157895;"Encoding"
13617;0,762624937512823;"Encoding";0,794736842105263;"Encoding"
13618;0,783056575478468;"Encoding";0,810526315789474;"Encoding"
13619;0,787952350251644;"Encoding";0,8;"Encoding"
13620;0,774545963745636;"Encoding";0,810526315789474;"Encoding"
13621;0,782755563525278;"Encoding";0,768421052631579;"Encoding"
13622;0,773056268076362;"Encoding";0,836842105263158;"Encoding"
13623;0,770204604810224;"Encoding";0,857894736842105;"Encoding"
13624;0,784851551604829;"Encoding";0,815789473684211;"Encoding"
13625;0,73627046360451;"Encoding";0,815789473684211;"Encoding"
13626;0,763866017290605;"Encoding";0,810526315789474;"Encoding"
13627;0,773605116485304;"Encoding";0,784210526315789;"Encoding"
13628;0,760854563083533;"Encoding";0,852631578947368;"Encoding"
13629;0,742790819476664;"Encoding";0,8;"Encoding"
13630;0,776523533655958;"Encoding";0,836842105263158;"Encoding"
13631;0,7033810137696;"Encoding";0,773684210526316;"Encoding"
13632;0,77273363167106;"Encoding";0,842105263157895;"Encoding"
13633;0,786745792754061;"Encoding";0,863157894736842;"Encoding"
13634;0,790521402700929;"Encoding";0,836842105263158;"Encoding"
13635;0,774916416995799;"Encoding";0,842105263157895;"Encoding"
13636;0,772234750677739;"Encoding";0,805263157894737;"Encoding"
13637;0,790454611721834;"Encoding";0,836842105263158;"Encoding"
13638;0,753729500719545;"Encoding";0,794736842105263;"Encoding"
13639;0,780483302846542;"Encoding";0,815789473684211;"Encoding"
13640;0,759138171306715;"Encoding";0,815789473684211;"Encoding"
13641;0,762157799429915;"Encoding";0,842105263157895;"Encoding"
13642;0,758388960228678;"Encoding";0,789473684210526;"Encoding"
13643;0,769331263933704;"Encoding";0,831578947368421;"Encoding"
13644;0,75964693504477;"Encoding";0,842105263157895;"Encoding"
13645;0,747854172466921;"Encoding";0,8;"Encoding"
13646;0,765627154855726;"Encoding";0,831578947368421;"Encoding"
13647;0,773527249054558;"Encoding";0,863157894736842;"Encoding"
13648;0,77090526915523;"Encoding";0,878947368421053;"Encoding"
13649;0,772091811981844;"Encoding";0,810526315789474;"Encoding"
13650;0,758798610535587;"Encoding";0,810526315789474;"Encoding"
13651;0,753610455692533;"Encoding";0,789473684210526;"Encoding"
13652;0,778866445470436;"Encoding";0,852631578947368;"Encoding"
13653;0,770419138646206;"Encoding";0,778947368421053;"Encoding"
13654;0,76232845768129;"Encoding";0,810526315789474;"Encoding"
13655;0,770770890689441;"Encoding";0,821052631578947;"Encoding"
13656;0,763328629675555;"Encoding";0,873684210526316;"Encoding"
13657;0,775357100829864;"Encoding";0,857894736842105;"Encoding"
13658;0,775822369116822;"Encoding";0,857894736842105;"Encoding"
13659;0,762241013875943;"Encoding";0,789473684210526;"Encoding"
13660;0,782764125236064;"Encoding";0,826315789473684;"Encoding"
13661;0,76091116951928;"Encoding";0,794736842105263;"Encoding"
13662;0,770175738407522;"Encoding";0,794736842105263;"Encoding"
13663;0,776853598062886;"Encoding";0,8;"Encoding"
13664;0,763276956589692;"Encoding";0,873684210526316;"Encoding"
13665;0,756698459685894;"Encoding";0,826315789473684;"Encoding"
13666;0,7770242835696;"Encoding";0,821052631578947;"Encoding"
13667;0,752745166099817;"Encoding";0,789473684210526;"Encoding"
13668;0,76292402725044;"Encoding";0,821052631578947;"Encoding"
13669;0,760333171647915;"Encoding";0,8;"Encoding"
13670;0,77456178684026;"Encoding";0,831578947368421;"Encoding"
13671;0,715810211317793;"Encoding";0,768421052631579;"Encoding"
13672;0,781006268895842;"Encoding";0,8;"Encoding"
13673;0,774243494521497;"Encoding";0,826315789473684;"Encoding"
13674;0,776831382086478;"Encoding";0,778947368421053;"Encoding"
13675;0,781932707119566;"Encoding";0,852631578947368;"Encoding"
13676;0,76258030270285;"Encoding";0,831578947368421;"Encoding"
13677;0,773271273170063;"Encoding";0,826315789473684;"Encoding"
13678;0,764060633016324;"Encoding";0,805263157894737;"Encoding"
13679;0,768763828809812;"Encoding";0,784210526315789;"Encoding"
13680;0,78442389292685;"Encoding";0,852631578947368;"Encoding"
13681;0,772930081577531;"Encoding";0,884210526315789;"Encoding"
13682;0,77708094579147;"Encoding";0,810526315789474;"Encoding"
13683;0,756480098538785;"Encoding";0,794736842105263;"Encoding"
13684;0,764797761285994;"Encoding";0,821052631578947;"Encoding"
13685;0,768954126106272;"Encoding";0,773684210526316;"Encoding"
13686;0,78817700817362;"Encoding";0,810526315789474;"Encoding"
13687;0,749139893563082;"Encoding";0,8;"Encoding"
13688;0,728201976189934;"Encoding";0,821052631578947;"Encoding"
13689;0,744435959430563;"Encoding";0,836842105263158;"Encoding"
13690;0,748144847275571;"Encoding";0,794736842105263;"Encoding"
13691;0,769217623407079;"Encoding";0,8;"Encoding"
13692;0,766065390958006;"Encoding";0,815789473684211;"Encoding"
13693;0,780384601024109;"Encoding";0,810526315789474;"Encoding"
13694;0,763397567278546;"Encoding";0,789473684210526;"Encoding"
13695;0,762685408559356;"Encoding";0,815789473684211;"Encoding"
13696;0,741455137392938;"Encoding";0,831578947368421;"Encoding"
13697;0,762300114843391;"Encoding";0,815789473684211;"Encoding"
13698;0,761007686310191;"Encoding";0,821052631578947;"Encoding"
13699;0,763578094229985;"Encoding";0,821052631578947;"Encoding"
13700;0,761315114071492;"Encoding";0,842105263157895;"Encoding"
13701;0,734040305766195;"Encoding";0,815789473684211;"Encoding"
13702;0,75452803957942;"Encoding";0,784210526315789;"Encoding"
13703;0,738434823967241;"Encoding";0,773684210526316;"Encoding"
13704;0,744006142033248;"Encoding";0,789473684210526;"Encoding"
13705;0,77489409774553;"Encoding";0,852631578947368;"Encoding"
13706;0,765021059156989;"Encoding";0,794736842105263;"Encoding"
13707;0,758029068476923;"Encoding";0,857894736842105;"Encoding"
13708;0,756481681610829;"Encoding";0,842105263157895;"Encoding"
13709;0,759954447302315;"Encoding";0,847368421052632;"Encoding"
13710;0,745797147665744;"Encoding";0,878947368421053;"Encoding"
13711;0,720436152768584;"Encoding";0,836842105263158;"Encoding"
13712;0,751175596571142;"Encoding";0,794736842105263;"Encoding"
13713;0,767869622881528;"Encoding";0,868421052631579;"Encoding"
13714;0,769483598047203;"Encoding";0,868421052631579;"Encoding"
13715;0,764652684766055;"Encoding";0,857894736842105;"Encoding"
13716;0,755041975665864;"Encoding";0,794736842105263;"Encoding"
13717;0,739489176686639;"Encoding";0,784210526315789;"Encoding"
13718;0,785832154958633;"Encoding";0,884210526315789;"Encoding"
13719;0,7651548705839;"Encoding";0,836842105263158;"Encoding"
13720;0,761775375475591;"Encoding";0,810526315789474;"Encoding"
13721;0,771871359955818;"Encoding";0,805263157894737;"Encoding"
13722;0,747833337632579;"Encoding";0,821052631578947;"Encoding"
13723;0,756188626653063;"Encoding";0,831578947368421;"Encoding"
13724;0,747997350461185;"Encoding";0,784210526315789;"Encoding"
13725;0,739132204979595;"Encoding";0,773684210526316;"Encoding"
13726;0,760541558902123;"Encoding";0,826315789473684;"Encoding"
13727;0,764392644275749;"Encoding";0,831578947368421;"Encoding"
13728;0,754110837759059;"Encoding";0,873684210526316;"Encoding"
13729;0,767773117245808;"Encoding";0,794736842105263;"Encoding"
13730;0,762513722272311;"Encoding";0,831578947368421;"Encoding"
13731;0,75801783580249;"Encoding";0,842105263157895;"Encoding"
13732;0,771573175951662;"Encoding";0,847368421052632;"Encoding"
13733;0,758253156527417;"Encoding";0,826315789473684;"Encoding"
13734;0,783563620546653;"Encoding";0,894736842105263;"Encoding"
13735;0,756271012310364;"Encoding";0,805263157894737;"Encoding"
13736;0,753110072179695;"Encoding";0,789473684210526;"Encoding"
13737;0,75965694357656;"Encoding";0,8;"Encoding"
13738;0,746870171015972;"Encoding";0,821052631578947;"Encoding"
13739;0,761363690079761;"Encoding";0,815789473684211;"Encoding"
13740;0,773109237382576;"Encoding";0,863157894736842;"Encoding"
13741;0,767595089588542;"Encoding";0,852631578947368;"Encoding"
13742;0,75283192815649;"Encoding";0,847368421052632;"Encoding"
13743;0,770621485891475;"Encoding";0,868421052631579;"Encoding"
13744;0,764471524188014;"Encoding";0,821052631578947;"Encoding"
13745;0,751184047893644;"Encoding";0,836842105263158;"Encoding"
13746;0,753976772487886;"Encoding";0,8;"Encoding"
13747;0,765723236692906;"Encoding";0,810526315789474;"Encoding"
13748;0,763663754930022;"Encoding";0,810526315789474;"Encoding"
13749;0,756057443108038;"Encoding";0,810526315789474;"Encoding"
13750;0,776370029761167;"Encoding";0,842105263157895;"Encoding"
13751;0,76386593141412;"Encoding";0,805263157894737;"Encoding"
13752;0,776266450540999;"Encoding";0,815789473684211;"Encoding"
13753;0,759721586565556;"Encoding";0,8;"Encoding"
13754;0,762296667931754;"Encoding";0,857894736842105;"Encoding"
13755;0,724414873707025;"Encoding";0,8;"Encoding"
13756;0,730535961789291;"Encoding";0,773684210526316;"Encoding"
13757;0,778987409532877;"Encoding";0,852631578947368;"Encoding"
13758;0,783438821252492;"Encoding";0,815789473684211;"Encoding"
13759;0,755341685195486;"Encoding";0,8;"Encoding"
13760;0,794462270601465;"Encoding";0,826315789473684;"Encoding"
13761;0,733319011234952;"Encoding";0,810526315789474;"Encoding"
13762;0,769331350492444;"Encoding";0,815789473684211;"Encoding"
13763;0,722247328013576;"Encoding";0,768421052631579;"Encoding"
13764;0,790308891318723;"Encoding";0,8;"Encoding"
13765;0,765598074872682;"Encoding";0,826315789473684;"Encoding"
13766;0,744084289758393;"Encoding";0,784210526315789;"Encoding"
13767;0,762865869203088;"Encoding";0,842105263157895;"Encoding"
13768;0,73106357623301;"Encoding";0,773684210526316;"Encoding"
13769;0,760948659926571;"Encoding";0,789473684210526;"Encoding"
13770;0,764645714905383;"Encoding";0,868421052631579;"Encoding"
13771;0,760328221008356;"Encoding";0,826315789473684;"Encoding"
13772;0,765886460136565;"Encoding";0,842105263157895;"Encoding"
13773;0,763064694844228;"Encoding";0,810526315789474;"Encoding"
13774;0,776434723371092;"Encoding";0,821052631578947;"Encoding"
13775;0,747938359650166;"Encoding";0,757894736842105;"Encoding"
13776;0,781238346143749;"Encoding";0,878947368421053;"Encoding"
13777;0,740583413192715;"Encoding";0,826315789473684;"Encoding"
13778;0,761769912434165;"Encoding";0,805263157894737;"Encoding"
13779;0,762730211908515;"Encoding";0,778947368421053;"Encoding"
13780;0,747428192208687;"Encoding";0,778947368421053;"Encoding"
13781;0,777986222671257;"Encoding";0,831578947368421;"Encoding"
13782;0,768261585601977;"Encoding";0,810526315789474;"Encoding"
13783;0,773513910085738;"Encoding";0,805263157894737;"Encoding"
13784;0,766741315537816;"Encoding";0,805263157894737;"Encoding"
13785;0,757367190496724;"Encoding";0,789473684210526;"Encoding"
13786;0,764464825048394;"Encoding";0,831578947368421;"Encoding"
13787;0,738937606984997;"Encoding";0,810526315789474;"Encoding"
13788;0,742109545677736;"Encoding";0,8;"Encoding"
13789;0,746631438295652;"Encoding";0,8;"Encoding"
13790;0,763226273924246;"Encoding";0,831578947368421;"Encoding"
13791;0,76678584301743;"Encoding";0,8;"Encoding"
13792;0,778151003588491;"Encoding";0,789473684210526;"Encoding"
13793;0,766497430187213;"Encoding";0,805263157894737;"Encoding"
13794;0,765913022487813;"Encoding";0,789473684210526;"Encoding"
13795;0,72575220088626;"Encoding";0,757894736842105;"Encoding"
13796;0,779315002620739;"Encoding";0,8;"Encoding"
13797;0,776544768949145;"Encoding";0,805263157894737;"Encoding"
13798;0,765508571390381;"Encoding";0,794736842105263;"Encoding"
13799;0,737781924270373;"Encoding";0,731578947368421;"Encoding"
13800;0,739555262581237;"Encoding";0,826315789473684;"Encoding"
13801;0,734452784985621;"Encoding";0,789473684210526;"Encoding"
13802;0,791505505625593;"Encoding";0,889473684210526;"Encoding"
13803;0,744169213206314;"Encoding";0,805263157894737;"Encoding"
13804;0,786864354543842;"Encoding";0,826315789473684;"Encoding"
13805;0,762109139763032;"Encoding";0,826315789473684;"Encoding"
13806;0,766488818761137;"Encoding";0,794736842105263;"Encoding"
13807;0,745876999419268;"Encoding";0,794736842105263;"Encoding"
13808;0,76368051523113;"Encoding";0,794736842105263;"Encoding"
13809;0,77989295364451;"Encoding";0,8;"Encoding"
13810;0,770424430346578;"Encoding";0,815789473684211;"Encoding"
13811;0,780949307781778;"Encoding";0,894736842105263;"Encoding"
13812;0,769251086684165;"Encoding";0,857894736842105;"Encoding"
13813;0,768873690150044;"Encoding";0,921052631578947;"Encoding"
13814;0,754553912383864;"Encoding";0,831578947368421;"Encoding"
13815;0,783887706839597;"Encoding";0,826315789473684;"Encoding"
13816;0,790373208732078;"Encoding";0,910526315789474;"Encoding"
13817;0,764617875231925;"Encoding";0,894736842105263;"Encoding"
13818;0,772420093984112;"Encoding";0,863157894736842;"Encoding"
13819;0,775787522617749;"Encoding";0,91578947368421;"Encoding"
13820;0,778149475850235;"Encoding";0,889473684210526;"Encoding"
13821;0,763520993707486;"Encoding";0,773684210526316;"Encoding"
13822;0,769453200328462;"Encoding";0,836842105263158;"Encoding"
13823;0,738622663439677;"Encoding";0,8;"Encoding"
13824;0,794862660187555;"Encoding";0,815789473684211;"Encoding"
13825;0,736913552579657;"Encoding";0,805263157894737;"Encoding"
13826;0,781095710006653;"Encoding";0,826315789473684;"Encoding"
13827;0,778013788426092;"Encoding";0,842105263157895;"Encoding"
13828;0,76831891986824;"Encoding";0,842105263157895;"Encoding"
13829;0,783101116881016;"Encoding";0,831578947368421;"Encoding"
13830;0,759039230796289;"Encoding";0,778947368421053;"Encoding"
13831;0,759458342079941;"Encoding";0,768421052631579;"Encoding"
13832;0,781114193285831;"Encoding";0,836842105263158;"Encoding"
13833;0,764438406984463;"Encoding";0,831578947368421;"Encoding"
13834;0,7675881857725;"Encoding";0,815789473684211;"Encoding"
13835;0,788410520405085;"Encoding";0,863157894736842;"Encoding"
13836;0,786901398778073;"Encoding";0,857894736842105;"Encoding"
13837;0,782389595349754;"Encoding";0,921052631578947;"Encoding"
13838;0,803496686934207;"Encoding";0,836842105263158;"Encoding"
13839;0,764866498519795;"Encoding";0,863157894736842;"Encoding"
13840;0,780938838610418;"Encoding";0,773684210526316;"Encoding"
13841;0,78094759197791;"Encoding";0,889473684210526;"Encoding"
13842;0,770988551164323;"Encoding";0,826315789473684;"Encoding"
13843;0,733083408056079;"Encoding";0,784210526315789;"Encoding"
13844;0,637011430837366;"Encoding";0,715789473684211;"Encoding"
13845;0,783368582158195;"Encoding";0,847368421052632;"Encoding"
13846;0,773951026569512;"Encoding";0,831578947368421;"Encoding"
13847;0,777660876680493;"Encoding";0,878947368421053;"Encoding"
13848;0,761641609241341;"Encoding";0,805263157894737;"Encoding"
13849;0,783211261580832;"Encoding";0,8;"Encoding"
13850;0,791523873582665;"Encoding";0,794736842105263;"Encoding"
13851;0,751258367867185;"Encoding";0,768421052631579;"Encoding"
13852;0,769050163266778;"Encoding";0,768421052631579;"Encoding"
13853;0,774835263250955;"Encoding";0,842105263157895;"Encoding"
13854;0,785329170093672;"Encoding";0,8;"Encoding"
13855;0,772189957657272;"Encoding";0,847368421052632;"Encoding"
13856;0,766951648553009;"Encoding";0,826315789473684;"Encoding"
13857;0,774799448023728;"Encoding";0,773684210526316;"Encoding"
13858;0,77941028304917;"Encoding";0,894736842105263;"Encoding"
13859;0,774413296176516;"Encoding";0,926315789473684;"Encoding"
13860;0,758765213036668;"Encoding";0,821052631578947;"Encoding"
13861;0,772825933489055;"Encoding";0,852631578947368;"Encoding"
13862;0,78595370306114;"Encoding";0,852631578947368;"Encoding"
13863;0,738035560637059;"Encoding";0,8;"Encoding"
13864;0,771158069100115;"Encoding";0,91578947368421;"Encoding"
13865;0,747824815920702;"Encoding";0,8;"Encoding"
13866;0,758961545966341;"Encoding";0,852631578947368;"Encoding"
13867;0,770890040605314;"Encoding";0,847368421052632;"Encoding"
13868;0,759397436813966;"Encoding";0,810526315789474;"Encoding"
13869;0,754474595232471;"Encoding";0,794736842105263;"Encoding"
13870;0,742156183353829;"Encoding";0,821052631578947;"Encoding"
13871;0,790237186247528;"Encoding";0,905263157894737;"Encoding"
13872;0,776921521698595;"Encoding";0,926315789473684;"Encoding"
13873;0,762156862365981;"Encoding";0,878947368421053;"Encoding"
13874;0,769387206964935;"Encoding";0,852631578947368;"Encoding"
13875;0,758108775085894;"Encoding";0,8;"Encoding"
13876;0,777539043293131;"Encoding";0,842105263157895;"Encoding"
13877;0,763734131116863;"Encoding";0,821052631578947;"Encoding"
13878;0,750265597398996;"Encoding";0,784210526315789;"Encoding"
13879;0,750440823311715;"Encoding";0,8;"Encoding"
13880;0,757291452000623;"Encoding";0,768421052631579;"Encoding"
13881;0,765680769195192;"Encoding";0,768421052631579;"Encoding"
13882;0,76192349318753;"Encoding";0,863157894736842;"Encoding"
13883;0,779032724595597;"Encoding";0,842105263157895;"Encoding"
13884;0,7504929138898;"Encoding";0,863157894736842;"Encoding"
13885;0,76774485731747;"Encoding";0,831578947368421;"Encoding"
13886;0,754454313663157;"Encoding";0,778947368421053;"Encoding"
13887;0,76398863926449;"Encoding";0,752631578947368;"Encoding"
13888;0,759004220498719;"Encoding";0,836842105263158;"Encoding"
13889;0,75720388737423;"Encoding";0,878947368421053;"Encoding"
13890;0,75074812803797;"Encoding";0,852631578947368;"Encoding"
13891;0,759455102105436;"Encoding";0,894736842105263;"Encoding"
13892;0,770380014147093;"Encoding";0,863157894736842;"Encoding"
13893;0,774922894634485;"Encoding";0,852631578947368;"Encoding"
13894;0,76101113452075;"Encoding";0,752631578947368;"Encoding"
13895;0,767736616551268;"Encoding";0,842105263157895;"Encoding"
13896;0,779912710311618;"Encoding";0,805263157894737;"Encoding"
13897;0,753747767303098;"Encoding";0,821052631578947;"Encoding"
13898;0,772471934036272;"Encoding";0,831578947368421;"Encoding"
13899;0,771618144365809;"Encoding";0,784210526315789;"Encoding"
13900;0,769547696849829;"Encoding";0,778947368421053;"Encoding"
13901;0,766561683844723;"Encoding";0,789473684210526;"Encoding"
13902;0,763809822235103;"Encoding";0,826315789473684;"Encoding"
13903;0,768755623674541;"Encoding";0,789473684210526;"Encoding"
13904;0,787243226645876;"Encoding";0,942105263157895;"Encoding"
13905;0,747680127745048;"Encoding";0,842105263157895;"Encoding"
13906;0,767029505350842;"Encoding";0,847368421052632;"Encoding"
13907;0,74542169253189;"Encoding";0,863157894736842;"Encoding"
13908;0,770964764016242;"Encoding";0,873684210526316;"Encoding"
13909;0,785273924297256;"Encoding";0,826315789473684;"Encoding"
13910;0,715802761382366;"Encoding";0,773684210526316;"Encoding"
13911;0,756704059834384;"Encoding";0,784210526315789;"Encoding"
13912;0,768944727412199;"Encoding";0,815789473684211;"Encoding"
13913;0,764480565395368;"Encoding";0,805263157894737;"Encoding"
13914;0,771040090479612;"Encoding";0,852631578947368;"Encoding"
13915;0,75825948607544;"Encoding";0,836842105263158;"Encoding"
13916;0,76670649306166;"Encoding";0,763157894736842;"Encoding"
13917;0,761810682889411;"Encoding";0,805263157894737;"Encoding"
13918;0,769310270110532;"Encoding";0,836842105263158;"Encoding"
13919;0,782594202386804;"Encoding";0,794736842105263;"Encoding"
13920;0,766604498146145;"Encoding";0,805263157894737;"Encoding"
13921;0,728168898445586;"Encoding";0,805263157894737;"Encoding"
13922;0,751778632238548;"Encoding";0,789473684210526;"Encoding"
13923;0,761445464512086;"Encoding";0,805263157894737;"Encoding"
13924;0,76574543080812;"Encoding";0,789473684210526;"Encoding"
13925;0,754951652729067;"Encoding";0,773684210526316;"Encoding"
13926;0,765112394197029;"Encoding";0,768421052631579;"Encoding"
13927;0,768671364428592;"Encoding";0,778947368421053;"Encoding"
13928;0,768400244473485;"Encoding";0,805263157894737;"Encoding"
13929;0,769082901804671;"Encoding";0,805263157894737;"Encoding"
13930;0,769033911185429;"Encoding";0,8;"Encoding"
13931;0,758707618786092;"Encoding";0,794736842105263;"Encoding"
13932;0,753902762090517;"Encoding";0,773684210526316;"Encoding"
13933;0,764412472968772;"Encoding";0,815789473684211;"Encoding"
13934;0,76790018638333;"Encoding";0,805263157894737;"Encoding"
13935;0,763628404956479;"Encoding";0,8;"Encoding"
13936;0,764900711677609;"Encoding";0,8;"Encoding"
13937;0,74964508365203;"Encoding";0,8;"Encoding"
13938;0,774488410063201;"Encoding";0,831578947368421;"Encoding"
13939;0,759214094808326;"Encoding";0,810526315789474;"Encoding"
13940;0,74984027107382;"Encoding";0,789473684210526;"Encoding"
13941;0,746981689528517;"Encoding";0,784210526315789;"Encoding"
13942;0,75362469003006;"Encoding";0,815789473684211;"Encoding"
13943;0,780122940929306;"Encoding";0,842105263157895;"Encoding"
13944;0,772518804230055;"Encoding";0,805263157894737;"Encoding"
13945;0,767819176608999;"Encoding";0,810526315789474;"Encoding"
13946;0,766032935837057;"Encoding";0,784210526315789;"Encoding"
13947;0,764300910076996;"Encoding";0,8;"Encoding"
13948;0,75756794348741;"Encoding";0,815789473684211;"Encoding"
13949;0,76448435293557;"Encoding";0,836842105263158;"Encoding"
13950;0,772512317069571;"Encoding";0,836842105263158;"Encoding"
13951;0,757715340118774;"Encoding";0,789473684210526;"Encoding"
13952;0,763338648690689;"Encoding";0,821052631578947;"Encoding"
13953;0,769814034120327;"Encoding";0,784210526315789;"Encoding"
13954;0,761329014397768;"Encoding";0,805263157894737;"Encoding"
13955;0,756078523544647;"Encoding";0,815789473684211;"Encoding"
13956;0,773818923841242;"Encoding";0,857894736842105;"Encoding"
13957;0,761756675169705;"Encoding";0,784210526315789;"Encoding"
13958;0,752807757134478;"Encoding";0,815789473684211;"Encoding"
13959;0,765577042967159;"Encoding";0,815789473684211;"Encoding"
13960;0,760637224673305;"Encoding";0,821052631578947;"Encoding"
13961;0,767795883983789;"Encoding";0,852631578947368;"Encoding"
13962;0,767848101677622;"Encoding";0,826315789473684;"Encoding"
13963;0,758782469994538;"Encoding";0,810526315789474;"Encoding"
13964;0,769184992747238;"Encoding";0,821052631578947;"Encoding"
13965;0,762965269298845;"Encoding";0,857894736842105;"Encoding"
13966;0,776576275291902;"Encoding";0,815789473684211;"Encoding"
13967;0,752046135030299;"Encoding";0,789473684210526;"Encoding"
13968;0,765861367767889;"Encoding";0,831578947368421;"Encoding"
13969;0,760836466578172;"Encoding";0,810526315789474;"Encoding"
13970;0,76275372073103;"Encoding";0,831578947368421;"Encoding"
13971;0,767339448692817;"Encoding";0,810526315789474;"Encoding"
13972;0,773140597725239;"Encoding";0,794736842105263;"Encoding"
13973;0,764593793282274;"Encoding";0,794736842105263;"Encoding"
13974;0,757139581312102;"Encoding";0,810526315789474;"Encoding"
13975;0,751770757217519;"Encoding";0,757894736842105;"Encoding"
13976;0,760131804324956;"Encoding";0,778947368421053;"Encoding"
13977;0,765435742907983;"Encoding";0,821052631578947;"Encoding"
13978;0,763360225568664;"Encoding";0,815789473684211;"Encoding"
13979;0,776145138612139;"Encoding";0,815789473684211;"Encoding"
13980;0,747289612717118;"Encoding";0,831578947368421;"Encoding"
13981;0,767085415119311;"Encoding";0,8;"Encoding"
13982;0,766053621176293;"Encoding";0,8;"Encoding"
13983;0,764415880816666;"Encoding";0,8;"Encoding"
13984;0,7607128382846;"Encoding";0,8;"Encoding"
13985;0,739918664542088;"Encoding";0,789473684210526;"Encoding"
13986;0,760570249876294;"Encoding";0,805263157894737;"Encoding"
13987;0,770085181928563;"Encoding";0,794736842105263;"Encoding"
13988;0,760941029454537;"Encoding";0,821052631578947;"Encoding"
13989;0,764883419547679;"Encoding";0,826315789473684;"Encoding"
13990;0,755322042606259;"Encoding";0,831578947368421;"Encoding"
13991;0,757934147774866;"Encoding";0,810526315789474;"Encoding"
13992;0,752992410767712;"Encoding";0,810526315789474;"Encoding"
13993;0,761429921619168;"Encoding";0,826315789473684;"Encoding"
13994;0,745439389015737;"Encoding";0,805263157894737;"Encoding"
13995;0,767366923749884;"Encoding";0,784210526315789;"Encoding"
13996;0,752164128826191;"Encoding";0,789473684210526;"Encoding"
13997;0,739725367031993;"Encoding";0,821052631578947;"Encoding"
13998;0,759233401423276;"Encoding";0,805263157894737;"Encoding"
13999;0,76092241862809;"Encoding";0,805263157894737;"Encoding"
14000;0,753055967093114;"Encoding";0,773684210526316;"Encoding"
14001;0,767599724519864;"Encoding";0,773684210526316;"Encoding"
14002;0,763617080111344;"Encoding";0,815789473684211;"Encoding"
14003;0,757374778849027;"Encoding";0,821052631578947;"Encoding"
14004;0,76858016451323;"Encoding";0,836842105263158;"Encoding"
14005;0,762802208224552;"Encoding";0,852631578947368;"Encoding"
14006;0,758668617824217;"Encoding";0,847368421052632;"Encoding"
14007;0,763383372610538;"Encoding";0,863157894736842;"Encoding"
14008;0,769222275284409;"Encoding";0,831578947368421;"Encoding"
14009;0,75853129260002;"Encoding";0,8;"Encoding"
14010;0,759416088308507;"Encoding";0,810526315789474;"Encoding"
14011;0,755536585694186;"Encoding";0,8;"Encoding"
14012;0,766702509471361;"Encoding";0,842105263157895;"Encoding"
14013;0,762338975176325;"Encoding";0,815789473684211;"Encoding"
14014;0,766129986449099;"Encoding";0,836842105263158;"Encoding"
14015;0,776108699830462;"Encoding";0,826315789473684;"Encoding"
14016;0,766554352703666;"Encoding";0,805263157894737;"Encoding"
14017;0,755418111749483;"Encoding";0,794736842105263;"Encoding"
14018;0,756141797977349;"Encoding";0,8;"Encoding"
14019;0,776243511511068;"Encoding";0,821052631578947;"Encoding"
14020;0,763485783215709;"Encoding";0,868421052631579;"Encoding"
14021;0,757126525988692;"Encoding";0,847368421052632;"Encoding"
14022;0,764820890603282;"Encoding";0,805263157894737;"Encoding"
14023;0,77162035506889;"Encoding";0,784210526315789;"Encoding"
14024;0,769339522309047;"Encoding";0,826315789473684;"Encoding"
14025;0,770516694984716;"Encoding";0,8;"Encoding"
14026;0,779054233794821;"Encoding";0,805263157894737;"Encoding"
14027;0,772366249304168;"Encoding";0,826315789473684;"Encoding"
14028;0,759976176774947;"Encoding";0,784210526315789;"Encoding"
14029;0,767644599970208;"Encoding";0,810526315789474;"Encoding"
